  PID  PPID STARTED                          ELAPSED COMMAND
  688     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
  689     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/sbin/usernoted
  690     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd
  691     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Applications/Music.app/Contents/MacOS/Music
  692     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /Applications/Plaud.app/Contents/MacOS/Plaud
  693     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  696     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
  697     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Applications/Notes.app/Contents/MacOS/Notes
  698     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
  699     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /Applications/Ghostty.app/Contents/MacOS/ghostty
  700     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /Applications/Hancom Office HWP Viewer.app/Contents/MacOS/Hancom Office HWP Viewer
  701     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
  702     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
  703     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter
  704     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer
  705   332 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/sbin/systemstats --logger-helper /private/var/db/systemstats
  706     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/Finder.app/Contents/MacOS/Finder
  709     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/WallpaperAgent.app/Contents/MacOS/WallpaperAgent
  710     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/AccessibilityUIServer.app/Contents/MacOS/AccessibilityUIServer
  711     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/libexec/secinitd
  712     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter
  713     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/XPCServices/csnameddatad.xpc/Contents/MacOS/csnameddatad
  714     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/libexec/dmd
  715     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
  716     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  717     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/sbin/filecoordinationd
  718     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/JetCore.framework/Support/jetpackassetd
  719     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Versions/A/Support/siriactionsd
  720     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
  721     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
  722     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
  723     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
  724     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd
  727     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
  728     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
  729     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
  730     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/iconservicesagent
  733     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
  734     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd
  735     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/libexec/intelligentroutingd
  736     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/CoreServices/audioaccessoryd
  737     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /Applications/Setapp/CleanMyMac.app/Contents/PlugIns/CleanMyMac_5_Setapp_FinderSyncExtension.appex/Contents/MacOS/CleanMyMac_5_Setapp_FinderSyncExtension -AppleLanguages ("ko-KR")
  738     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
  739     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
  740     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
  741     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/libexec/wifip2pd
  742     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar
  743     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/libexec/replayd
  745     1 Fri Aug 28 11:33:51 2026     07-06:45:57 /usr/libexec/gamepolicyd
  747     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
  749     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/sbin/systemsoundserverd
  750     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent
  751     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/nearbyd
  754     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  755     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
  756     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/rosetta/oahd
  757     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/ExtensionKit/Extensions/WallpaperImageExtension.appex/Contents/MacOS/WallpaperImageExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmltYWdlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  759     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/Contents/MacOS/WiFiCloudAssetsXPCService
  760     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/GenerativeExperiencesRuntime.framework/Versions/A/generativeexperiencesd
  761     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/FinanceKit.framework/financed
  762     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/ExtensionKit/Extensions/WallpaperAerialsExtension.appex/Contents/MacOS/WallpaperAerialsExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmFlcmlhbHMiLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZX0=
  763     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/APFSUserAgent
  764     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/appleaccountd
  766     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/ReportCrash agent
  767     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/lockoutagent
  768     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
  769     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
  770     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
  771     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd
  772     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
  775     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/Users/goos/Library/Application Support/Aside/Crashpad --metrics-dir=/Users/goos/Library/Application Support/Aside --url=https://ptqgesmtzwdmeiknncqc.supabase.co/functions/v1/crashpad --annotation=plat=OS X --annotation=prod=Aside_Mac --annotation=ver=1.0.825.1 --handshake-fd=5
  776     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/ManagedSettings.framework/Versions/A/ManagedSettingsAgent
  777     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/kernelmanager_helper
  778     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem system_app_start
  780     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/chrome_crashpad_handler --no-periodic-tasks --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/goos/Library/Application Support/Aside/Crashpad --url=https://ptqgesmtzwdmeiknncqc.supabase.co/functions/v1/crashpad --annotation=plat=OS X --annotation=prod=Aside_Mac --annotation=ver=1.0.825.1 --handshake-fd=4
  782     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/Contents/MacOS/intents_helper
  783     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
  784     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/milod
  785     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  787     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd
  788     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/Translation.framework/translationd
  793     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  794     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  795     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
  796     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
  797     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/duetexpertd
  798     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/sbin/distnoted agent
  800     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
  802     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
  803     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
  804     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
  805     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /usr/libexec/avconferenced
  808     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.external.extra.arm64.xpc/Contents/MacOS/com.apple.dock.external.extra.arm64
  809     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.external.extra.arm64.xpc/Contents/MacOS/com.apple.dock.external.extra.arm64
  810     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.external.extra.arm64.xpc/Contents/MacOS/com.apple.dock.external.extra.arm64
  811     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/ScopedBookmarkAgent
  812     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.external.extra.arm64.xpc/Contents/MacOS/com.apple.dock.external.extra.arm64
  813     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.external.extra.arm64.xpc/Contents/MacOS/com.apple.dock.external.extra.arm64
  815     1 Fri Aug 28 11:33:52 2026     07-06:45:56 /System/Library/PrivateFrameworks/CoreADI.framework/adid
  821     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  823     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/CoreServices/pbs
  824     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
  827     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
  829     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/CoreThreadCommissionerService.framework/CoreThreadCommissionerServiced
  830     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/AssetCache/AssetCache
  831     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
  833     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
  834     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/siriknowledged
  835     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd
  836     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/Frameworks/Contacts.framework/Support/postersyncd
  837     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
  838     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/CoreServices/appplaceholdersyncd
  839     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/triald
  840     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
  841     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/diagnosticextensionsd
  842     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/EmailDaemon.framework/Versions/A/maild
  843     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/SiriInference.framework/Versions/A/siriinferenced
  844     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/mobilerepaird
  845     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent
  850     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/networkserviceproxy
  852     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
  853     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/sbin/BTLEServerAgent
  854     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /usr/libexec/bluetoothuserd
  856     1 Fri Aug 28 11:33:53 2026     07-06:45:55 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
  857     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /usr/sbin/spindump
  858     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /usr/libexec/wifianalyticsd
  859     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuQmF0dGVyaWVzLkJhdHRlcmllc0F2b2NhZG9XaWRnZXRFeHRlbnNpb24ifQ==
  860     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /usr/libexec/spindump_agent
  861     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
  863     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Applications/Home.app/Contents/PlugIns/HomeWidget.appex/Contents/MacOS/HomeWidget -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuSG9tZS5Ib21lV2lkZ2V0LkludGVyYWN0aXZlIn0=
  864     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Applications/Home.app/Contents/PlugIns/HomeEnergyWidgetsExtension.appex/Contents/MacOS/HomeEnergyWidgetsExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuSG9tZS5Ib21lRW5lcmd5V2lkZ2V0cyJ9
  865     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Applications/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuY2xvY2suV29ybGRDbG9ja1dpZGdldCJ9
  867     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Library/CoreServices/SubmitDiagInfo server-init
  868     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /usr/libexec/countryd
  869     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent
  871     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  872     1 Fri Aug 28 11:33:54 2026     07-06:45:54 /System/Library/Frameworks/StoreKit.framework/Support/storekitagent
